run_tag,checkpoint,f1_at_0_5__myval_masked,best_f1__myval_masked,best_threshold__myval_masked,pos_pred_at_0_5__myval_masked,prob_mean__myval_masked,f1_at_0_5__testlike_cluster_dino_v3,best_f1__testlike_cluster_dino_v3,best_threshold__testlike_cluster_dino_v3,pos_pred_at_0_5__testlike_cluster_dino_v3,prob_mean__testlike_cluster_dino_v3,f1_at_0_5__testlike_top_dino_v3,best_f1__testlike_top_dino_v3,best_threshold__testlike_top_dino_v3,pos_pred_at_0_5__testlike_top_dino_v3,prob_mean__testlike_top_dino_v3,known_test_f1,uses_mytest_supervision,submission_path,submission_pos,diff_vs_baseline,baseline_pos_to_neg,baseline_neg_to_pos,pos_to_neg_ids,neg_to_pos_ids,passes_v4_gate,v4_mean_f1,hidden_risk_flag
myval_v13_hi288_seed42_soup/soup_top5_uniform.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_top5_uniform.pt,0.7130434782608694,0.7228915662650601,0.6044921875,199,0.59228515625,0.9937106918238994,0.9937106918238994,0.5,80,0.499267578125,1.0,1.0,0.5,80,0.499755859375,,False,,,,,,,,True,0.9968553459119497,
myval_v13_hi288_seed42_soup/soup_weighted.pt,train/outputs/myval_v13_hi288_seed42_soup/soup_weighted.pt,0.7230320699708456,0.7251461988304094,0.5361328125,197,0.58935546875,0.9937106918238994,0.9937106918238994,0.5,80,0.499755859375,1.0,1.0,0.5,80,0.5,,False,,,,,,,,True,0.9968553459119497,
myval_v14_m20/best.pt,train/outputs/myval_v14_m20/best.pt,0.6906906906906908,0.6976744186046511,0.437744140625,187,0.56005859375,0.9936305732484078,1.0,0.381591796875,78,0.4892578125,1.0,1.0,0.5,80,0.50048828125,,False,,,,,,,,True,0.9968152866242039,
myval_v15_m05/best.pt,train/outputs/myval_v15_m05/best.pt,0.6991404011461317,0.7155963302752294,0.697265625,203,0.59423828125,0.9873417721518988,0.9937106918238994,0.43505859375,79,0.49169921875,1.0,1.0,0.5,80,0.50048828125,,False,,,,,,,,False,0.9936708860759493,
myval_v16_m15/best.pt,train/outputs/myval_v16_m15/best.pt,0.6785714285714285,0.704225352112676,0.386962890625,190,0.56591796875,0.9871794871794872,0.9871794871794872,0.5,77,0.484130859375,1.0,1.0,0.5,80,0.49755859375,,False,,,,,,,,False,0.9935897435897436,
myval_v17_s123/best.pt,train/outputs/myval_v17_s123/best.pt,0.7045454545454545,0.7228915662650601,0.6650390625,206,0.59423828125,1.0,1.0,0.5,79,0.495361328125,1.0,1.0,0.5,80,0.5009765625,,False,,,,,,,,True,1.0,
myval_v18_s256/best.pt,train/outputs/myval_v18_s256/best.pt,0.7029972752043597,0.7111111111111109,0.59375,221,0.642578125,1.0,1.0,0.5,79,0.49755859375,1.0,1.0,0.5,80,0.5029296875,,False,,,,,,,,True,1.0,
myval_v1_gc/best.pt,train/outputs/myval_v1_gc/best.pt,0.6985074626865673,0.7000000000000002,0.440185546875,189,0.55908203125,1.0,1.0,0.5,79,0.489990234375,1.0,1.0,0.5,80,0.5,,False,,,,,,,,True,1.0,
myval_v2_ema/best.pt,train/outputs/myval_v2_ema/best.pt,0.6801152737752162,0.7,0.423583984375,201,0.5908203125,1.0,1.0,0.5,79,0.49267578125,1.0,1.0,0.5,80,0.49951171875,,False,,,,,,,,True,1.0,
myval_v3_trsearch/best.pt,train/outputs/myval_v3_trsearch/best.pt,0.6774193548387097,0.7111111111111109,0.2183837890625,164,0.513671875,0.9936305732484078,1.0,0.47509765625,78,0.4892578125,1.0,1.0,0.5,80,0.50048828125,,False,,,,,,,,True,0.9968152866242039,
